Id,SalePrice
2734,152124.08168242086
2735,136440.80690910542
2736,149423.7994503826
2737,123789.94497236118
2738,132406.7107339947
2739,155930.18936219777
2740,140889.92688751704
2741,150419.32271952066
2742,162796.22945809618
2743,142290.2891119527
2744,153830.1067004377
2745,142119.86677594046
2746,135874.42421980048
2747,158502.09527446196
2748,133761.97200195413
2749,126144.70266854763
2750,126131.62243810241
2751,128544.06692113908
2752,191040.69040644716
2753,147673.43733206295
2754,219994.68487931462
2755,137802.36298246912
2756,89627.79284033694
2757,60242.10932359947
2758,90671.32750969197
2759,160820.9124908427
2760,125856.09318560001
2761,142814.40936467925
2762,144752.77480570972
2763,183472.98365709028
2764,145259.68435450422
2765,273210.5790943795
2766,128724.58092445927
2767,93094.62440970403
2768,123055.00596751092
2769,133478.56330022577
2770,139750.9504084189
2771,114560.71373118584
2772,110547.8896777416
2773,167461.4397529997
2774,135282.1691864829
2775,117881.19682399026
2776,139626.94812459452
2777,145890.21151946724
2778,102644.08785985326
2779,127289.47315903328
2780,91882.7802991436
2781,93978.09456319052
2782,100704.85436529486
2783,89646.52319685143
2784,125126.641812466
2785,141817.09217373544
2786,69572.04927226318
2787,125889.34225050219
2788,77437.83277342518
2789,165114.33036290796
2790,95985.4011782209
2791,115072.25778410051
2792,50466.064553875025
2793,162170.74261692015
2794,97474.50318531033
2795,121700.46613253921
2796,100706.60905370655
2797,188707.3307503616
2798,101524.01296299473
2799,115363.25207141128
2800,69836.20649707859
2801,105175.57938803117
2802,128666.46720668353
2803,156595.09787448094
2804,140439.62539805795
2805,94830.95916194661
2806,81786.88736526726
2807,160532.26915031025
2808,150967.91099090042
2809,136181.355756109
2810,130211.75725648104
2811,157905.76702530766
2812,160555.6727812355
2813,158178.82515488495
2814,164166.7646246649
2815,101720.27311286423
2816,234502.79306231183
2817,152898.49455064491
2818,137019.2777824615
2819,157672.5776719806
2820,143533.1473456882
2821,109163.72255181559
2822,194753.2717600632
2823,298574.7698547975
2824,178745.24220421107
2825,136280.24600248228
2826,131265.9848278585
2827,134066.20236949038
2828,209509.42636165733
2829,189267.7157093641
2830,217236.2866671575
2831,180598.46349784773
2832,231211.3956416397
2833,306864.4789643117
2834,216918.42506921757
2835,240527.18419278588
2836,187373.89628363
2837,151333.51484879787
2838,153153.46281486418
2839,175886.44577601436
2840,202540.05278680674
2841,206857.78957148
2842,219676.714815245
2843,150528.23016772087
2844,166452.91136070873
2845,123836.03722603768
2846,206632.7087812624
2847,209387.545306944
2848,214498.98910173043
2849,200986.4958392165
2850,278334.0617983793
2851,216638.69162623934
2852,239289.42642563098
2853,233603.606581742
2854,142004.21019662285
2855,197659.70641253563
2856,196271.32755495835
2857,185060.73721416382
2858,188713.4940108392
2859,120330.6053918615
2860,124944.71759327062
2861,118527.3972374479
2862,184065.95880888478
2863,132021.61646510745
2864,235210.3443780235
2865,141055.01031358138
2866,138007.86184926203
2867,105163.83576591202
2868,94578.86638386024
2869,108460.36040401741
2870,131869.1861913681
2871,90180.87849004933
2872,53206.958769236684
2873,102787.47759677135
2874,128759.17301708303
2875,110349.89253210396
2876,160890.07268667078
2877,142193.10862844792
2878,152758.96665476752
2879,127259.96568805241
2880,104163.41416231358
2881,147535.0843306681
2882,176099.4839686942
2883,207134.44851576525
2884,216647.3200944502
2885,193542.67034372067
2886,229163.53236207739
2887,90893.69092570577
2888,144507.2980996967
2889,62150.5490697592
2890,81446.15351262152
2891,135014.97951833092
2892,49940.84442480756
2893,84450.50528077893
2894,57621.39434284353
2895,323847.4236633888
2896,277282.1955999427
2897,217944.2131249861
2898,152844.38980995998
2899,214161.2854074047
2900,163860.90000646908
2901,206127.79342669115
2902,176743.90412631084
2903,309915.1114881749
2904,325060.404047395
2905,78394.24796809076
2906,193862.08584752795
2907,109301.75890646795
2908,134176.44565063564
2909,152063.57046526315
2910,82379.78610308746
2911,86488.15625721241
2912,146700.61861722043
2913,81641.29673407474
2914,78082.0285975301
2915,83416.0686217914
2916,83814.21717014184
2917,156790.8619503009
2918,121019.70144204238
2919,229007.32311247534
